text,category
"We are already starting to see some heavy showers and thunderstorms popping up in the southern parts of the viewing area from this front. Expect heavy rain, localized flooding, strong gusts and lightning. Remember when thunder roars, go indoors! https://t.co/h4QVvpBiak https://t.co/IJM7p32jK5",flood
"""An increase in moisture will allow for widespread showers and thunderstorms Friday afternoon through Saturday evening. Given saturated soils from previous heavy rainfall, it will not take much rain for flash flooding to occur."" Per @NWSAlbuquerque. 

2/2",flood
"@NWSAlbuquerque: flood watch for the Chaves County Plains and southwest Chaves County that will remain in place from Friday afternoon until Saturday evening.

""Excessive runoff may result in flooding of rivers, creeks, streams and other low-lying and flood-prone locations.""

1/2",flood
"The @NWSWPC highlighting an area that could see flash flooding.  

Extreme northern areas of Bexar county appear to be included. Though, flooding rains are not a guarantee, stay weather aware should heavy rains/flooding occur, remember #TurnAroundDontDrown https://t.co/GaPwAYvK9d",other
"#onweather

RAINFALL WARNING ISSUED at 2:27pm (EDT) IN: Northern Ontario

Heavy showers and thunderstorms today. 

Hazards: local rainfall amounts near  https://t.co/5K2mibH7yd https://t.co/30W1kEVwyV",other
"#onstorm 2:27p RAINFALL WARNING ISSUED by Environment Canada

Heavy showers &amp; thunderstorms today. 

Hazards: Local rainfall amounts near 50 mm. 

Timing: Into this evening. 

Discussion: Slow moving showers &amp; thunderstorms will continue to impact the...

https://t.co/tg2z4ebNTz",other
#WPC issues MPD 787 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: PORTIONS OF THE SOUTHEAST https://t.co/HNyimGywwV,flood
#WPC issues MPD 787 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: PORTIONS OF THE SOUTHEAST https://t.co/0c030D1JkH,flood
#WPC issues MPD 787 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: PORTIONS OF THE SOUTHEAST https://t.co/UaraIodiB8,flood
#WPC issues MPD 787 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: PORTIONS OF THE SOUTHEAST https://t.co/kjtMJvSg4P,flood
#WPC issues MPD 787 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: PORTIONS OF THE SOUTHEAST https://t.co/lilj932Oxd,flood
#WPC issues MPD 787 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: PORTIONS OF THE SOUTHEAST https://t.co/ZbE18AXHZR,flood
#WPC issues MPD 787 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: PORTIONS OF THE SOUTHEAST https://t.co/AL119GBujR,flood
#WPC issues MPD 787 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: PORTIONS OF THE SOUTHEAST https://t.co/j8hQpgDXEH,flood
Plenty of showers/storms are pushing across Central Florida right now with some locally heavy rainfall. Storms are approaching I-4. Stay with @WESH for updates. #weshwx https://t.co/PxXnofpWLE,flood
"Live: Nature's fury - army evacuates Nelson residents; rain warnings for Auckland, North Island

 https://t.co/ClVg19QWY0 https://t.co/dYIQGS1ksY",flood
https://t.co/0rvTryjGSb,other
"Heavy flooding struck Europe in the past week, with parts of Paris receiving 15 days’ worth of rain in a matter of hours on August 17.",flood
The @NWSSPC has highlighted parts of our area for the concern of heavy rainfall &amp; possible flash flooding. #txwx https://t.co/iLjOSV8f6L,flood
Isolated strong to severe storms will be possible producing damaging winds and heavy downpours. Minor street flooding will be something to keep an eye  on especially for the drive  home from work https://t.co/hqiMGEYVOB,flood
"@ChatfieldPaula Scotland where I live is nationalised, Scottish Water, and we have to dump sewage also during heavy rainfall. Not near daily like England but around 10,000 per year. People just don’t get it.",other
"Wild weather: Heavy rain, flooding in Nelson; rain warnings for Auckland, North Island regions Vibesbullet https://t.co/buvhbF0blU",flood
"Storms will collide with outflows and the sea breeze causing them to rapidly intensify. Storms could be capable of producing 50 mph wind gusts and minor flooding due to heavy rainfall mainly over #Jacksonville

#jaxwx",flood
"@WarwickShona @craddock1970 @sascampaigns @SouthernWater @mariacaulfield @sussex_bythesea Scotland where I live is nationalised, and we have to dump sewage also during heavy rainfall. People just don’t get it.",other
It's another day featuring scattered heavy downpours around Minnesota. This cell in Minneapolis is dumping heavy rain as it drifts slowly SE. Localized multi-inch rainfall totals possible again today. #mnwx https://t.co/0fMKoeVQu7,other
#WPC issues MPD 786 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: EASTERN HILL COUNTRY OF TEXAS THROUGH SOUTHERN LOUISIANA https://t.co/kMaTqg7QBK,flood
#WPC issues MPD 786 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: EASTERN HILL COUNTRY OF TEXAS THROUGH SOUTHERN LOUISIANA https://t.co/vdOC0oiGOs,flood
#WPC issues MPD 786 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: EASTERN HILL COUNTRY OF TEXAS THROUGH SOUTHERN LOUISIANA https://t.co/W4umBVRaZz,flood
#WPC issues MPD 786 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: EASTERN HILL COUNTRY OF TEXAS THROUGH SOUTHERN LOUISIANA https://t.co/IX2jh5vvLG,flood
#WPC issues MPD 786 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: EASTERN HILL COUNTRY OF TEXAS THROUGH SOUTHERN LOUISIANA https://t.co/InAvtlSnFv,flood
#WPC issues MPD 786 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: EASTERN HILL COUNTRY OF TEXAS THROUGH SOUTHERN LOUISIANA https://t.co/24bzUdo5Pf,flood
#WPC issues MPD 786 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: EASTERN HILL COUNTRY OF TEXAS THROUGH SOUTHERN LOUISIANA https://t.co/DqlF6aUSTd,flood
#WPC issues MPD 786 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: EASTERN HILL COUNTRY OF TEXAS THROUGH SOUTHERN LOUISIANA https://t.co/adH7RdccRD,flood
#WPC issues MPD 786 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: EASTERN HILL COUNTRY OF TEXAS THROUGH SOUTHERN LOUISIANA https://t.co/oyiK54wyOV,flood
#WPC issues MPD 786 concerning HEAVY RAINFALL...FLASH FLOODING POSSIBLE: EASTERN HILL COUNTRY OF TEXAS THROUGH SOUTHERN LOUISIANA https://t.co/Pf7zsREZCu,flood
Near real time satellite imagery with Heavy Rainfall Potential Areas shown in magenta (if present). Image captured by Himawari satellite. Updated at 2022-08-19 00:06:10 NPT. #rainfall #nepal https://t.co/yPVGxssjMJ,other
"A significant flooding event is in store for the desert SW for the next few days. A remnant low associated with a deep plume of monsoon moisture will allow for widespread showers to develop across NM and AZ. Heavy rainfall is possible, especially in SW NM and SE AZ. #Nmwx #Azwx https://t.co/TRnh9zaI6z",flood
"At 2:19 pm #Klystron9 continues to show heavy thunderstorms producing torrential rain in #Pasco County. Radar rainfall estimates are 2-2.8"". Local street flooding is liikely. #flwx https://t.co/F5bAfNV1Hj",flood
"This map shows the distribution of flood-related calls yesterday. #WalthamForest was the most affected area with 105 emergency calls made from people affected by flooding, followed by #Hackney and #Islington ^SC #FireControl https://t.co/vX0dKN9I76",flood
"Update: 1:15PM Thursday Aug. 18 

Showers &amp; storms will continue to develop this afternoon. The strongest storms will produce heavy rainfall, gusty winds, and frequent lightning. We will be watching the radar closely today! #txwx #houwx https://t.co/iHiZUCK9ro",other
"FLASH FLOOD  Mag: NA
From: WFO ABQ
Location: 1 SSW BLOOMFIELD, NM
Time: 0730 PM  LT on 08/16/2022
Source: EMERGENCY MNGR
Remarks: Delayed report. flash flooding reported along cr 4990 at armenta wash near bloomfield with water flowing over the roadway. 
#NMwx",flood
"[Delayed Report] On Aug 16, at 7:30 PM MDT, 1 SSW Bloomfield [San Juan Co, NM] EMERGENCY MNGR reports FLASH FLOOD. FLASH FLOODING REPORTED ALONG CR 4990 AT ARMENTA WASH NEAR BLOOMFIELD WITH WATER FLOWING OVER THE ROADWAY. https://t.co/AsSflRDpVs",flood
"[Delayed Report] On Aug 16, at 7:30 PM MDT, 1 SSW Bloomfield [San Juan Co, NM] EMERGENCY MNGR reports FLASH FLOOD. FLASH FLOODING REPORTED ALONG CR 4990 AT ARMENTA WASH NEAR BLOOMFIELD WITH WATER FLOWING OVER THE ROADWAY. https://t.co/txBckNUNTH",flood
"""Flash flooding is a specific type of flooding that occurs in a short time frame after a precipitation event – generally less than six hours.""
https://t.co/sTqoYNCPgo",other
"Central and Upper Sindh and adjoining Balochistan Regions. 
Therefore Rains at times Heavy to isolated Very Heavy Rainfall will Continue in above mentioned regions tomorrow as well. Due to High Wind Shear and Dry Air Presence (Earlier then Expected) over Southern Flanks of this",other
A Heavy Downpour from a mostly blue sky here in Edwardsville PA  produced 3/8” of rainfall #pawx #wxtwitter https://t.co/liptHH2sXM,other
Cambridge impacted by major flooding after heavy rainfall https://t.co/BFezxZuvqj via @KARE11,flood
"Heavy rain caused a washout overnight at a culvert construction site near Still Brook, Cape Breton. 
The road is temporarily closed. 
Nearby Ingonish recorded 90 mm &amp; Neil's Harbour 60 mm. Most telling is a rainfall rate of 124 mm at Neil's Hrbr.
Pics via @ParksCanada_NS
#nsstorm https://t.co/0t1pLCsJnW",other
"Odisha: Over 4.67 lakh people in 1,757 villages affected by the flood triggered by rainfall 
#Odisha #OdishaFloods | @iamsuffian 
https://t.co/kLhItAA57n",flood
Near real time satellite imagery with Heavy Rainfall Potential Areas shown in magenta (if present). Image captured by Himawari satellite. Updated at 2022-08-18 23:56:10 NPT. #rainfall #nepal https://t.co/SrYlCCz9SG,other
"What causes extreme rainfall? With @NSF funding, James Ruppert, @ousom, &amp; grad students Theresa Lincheck &amp; Emily Luschen traveled to Taiwan &amp; Japan to learn about what drives heavy tropical rainfall as part of the PRECIP project, led by @ColoradoStateU! 🌧️ https://t.co/66KlDgOdma https://t.co/gsxo5Qv1iK",other
"FLASH FLOOD  Mag: NA
From: WFO JAN
Location: 5 N PINE RIDGE, MS
Time: 0924 AM  LT on 08/18/2022
Source: EMERGENCY MNGR
Remarks: Flooding reported on quitman rd. sub severe winds led to multiple trees down outside the city limits. 
#MSwx",flood
"In the center and south of GER,heavy rain and thunderstorms may occur on Thursday,in addition,there is
In addition,there is a risk of flooding,as the dried soils can not absorb the rain.Cooler temperatures are not expected until the weekend,according to the GER weather service. https://t.co/Qg4JUdPPZN",other
"We are working with Hann Baykeeper (@mseckhann) in #Senegal after historic flooding overwhelmed Dakar, leading to oil spills, sewage leaks, and stagnant water-borne diseases that have created unsafe living conditions for many. 
https://t.co/woZWcdNPVj https://t.co/tkeUihtA6Y",flood
"At 9:24 AM CDT, 5 N Pine Ridge [Adams Co, MS] EMERGENCY MNGR reports FLASH FLOOD. FLOODING REPORTED ON QUITMAN RD. SUB SEVERE WINDS LED TO MULTIPLE TREES DOWN OUTSIDE THE CITY LIMITS. https://t.co/NoclEDqRnN",flood
Flooding in London today! Heavy rain drove the drought away from UK https://t.co/2UnkglwTta via @YouTube,flood
"FLASH FLOOD  Mag: NA
From: WFO ABQ
Location: CHACO CANYON NATIONAL H, NM
Time: 0630 PM  LT on 08/17/2022
Source: EMERGENCY MNGR
Remarks: Delayed report. flash flooding reported at chaco nationa...
Full text: https://t.co/D0OKDQwgzI
#NMwx",flood
"[Delayed Report] On Aug 17, at 6:30 PM MDT, Chaco Canyon National H [San Juan Co, NM] EMERGENCY MNGR reports FLASH FLOOD. FLASH FLOODING REPORTED AT CHACO NATIONAL PARK. HIGH WATER RISES WERE REPORTED ALONG THE CHACO RIVER, AND ONE UNKNOWN ROAD IN... https://t.co/lxDDimqReU",flood
"[Delayed Report] On Aug 17, at 6:30 PM MDT, Chaco Canyon National H [San Juan Co, NM] EMERGENCY MNGR reports FLASH FLOOD. FLASH FLOODING REPORTED AT CHACO NATIONAL PARK. HIGH WATER RISES WERE REPORTED ALONG THE CHACO RIVER, AND ONE UNKNOWN ROAD IN... https://t.co/XnkronoUYv",flood
@nun_qaf @IKON1436 This year Oman has witnessed unusually  heavy rains and flooding as a result barren mountains now look green climate change is pretty drastic this year,flood
"Don't forget to stop by Booth #806 this weekend at NIGP22 in Boston, MA. We look forward to seeing you at the show!

https://t.co/7E2DjjuCcj

#quickdam #floodbags #floodbarrier #waterdamage #flooddamage #flood #flooding  #madeintheusa https://t.co/KDsbtqNYZN",other
"Heavy #rain triggered #flashfloods around parts of #London, slowing down traffic through the floodwater around central districts of the English capital, following weeks of dry, hot weather.
https://t.co/dZX4CGGu9Z",flood
RAIN FORECAST: 7-day rain forecast from the Weather Prediction Center. Check radar--&gt; https://t.co/5C3RAnO2Vz #rain #flood #drought #rainfall #showers #thunderstorm #flooding https://t.co/TecsWGSExY,other
Near real time satellite imagery with Heavy Rainfall Potential Areas shown in magenta (if present). Image captured by Himawari satellite. Updated at 2022-08-18 23:46:11 NPT. #rainfall #nepal https://t.co/UNwgqcJYix,other
"NWS Alert&gt; Strong Thunderstorm Near Hawthorne or 8 Miles N of Citra Moving NE At 20 MPH. Wind Gusts 45 to 55 MPH, 1/2"" Hail, Excessive Cloud-to-ground Lightning, &amp; Minor Flooding Due to Heavy Rainfall. Gusty Winds Could... #flwx https://t.co/lTOpQEPX97",flood
"NWS Alert&gt; Strong Thunderstorm Near Hawthorne or 8 Miles N of Citra Moving NE At 20 MPH. Wind Gusts 45 to 55 MPH, 1/2"" Hail, Excessive Cloud-to-ground Lightning, &amp; Minor Flooding Due to Heavy Rainfall. Gusty Winds Could Knock... https://t.co/N8uMx4EsWZ",flood
#BelowTheWaterlines: @hcfcd is piloting a project to build rain gardens on lots that were bought out after they repeatedly flooded. Robert Snoza says they can help reduce street flooding in the neighborhoods where they’re located. Full episode here: https://t.co/nbF1Qa1PRc https://t.co/liZ0Zab7HC,other
"#Odisha weather forecast: #IMD predicts heavy to very heavy #Rainfall during next 2 days, alert issued for 16 districts

https://t.co/J5NCvC1SkT",flood
"From NOLA Ready: Heavy rain could cause street flooding in low-lying areas. Neutral ground parking allowed until Friday 8/19 at 9 AM. Please don't block intersections, streetcar tracks, sidewalks, or bike paths.",flood
"Cloud-To-Ground Lightning, And Minor Flooding Due To Heavy          Rainfall..",flood
"Lightning, And Minor Flooding Due To Heavy          Rainfall..",flood
Weather Update IMD Issued Red Alert For Heavy To Very Heavy Rainfall In Many Districts Of Odisha On Aug 19 https://t.co/JINiORpQ9c,other
"Flash flooding from heavy storms in Black Hawk during the Colorado Gold Rush was no laughing matter. It took a monumental effort to clear dirt and debris so that mining could resume as normal. 

📷: @denverlibrary  

#BlackHawkHistory #ColoradoHistory https://t.co/r89evLxuN1",flood
"Storms continue to redevelop over eastern Pasco and Hernando counties this afternoon.  SOme areas have already seen 1.5-2.5"" of rain and more is on the way.  Watch for flooding through 3pm. #flood #flwx @10tampabay #10weather #rain #pasco #hernando https://t.co/ooIH4AXBRF",other
A multi-day significant rainfall event is forecast across the Southwest U.S. this weekend. Impactful rainfall is most likely across parts of southeast Arizona into southwest New Mexico with storm total amounts approaching 5-6 inches. Flood watches are in effect. https://t.co/fFUWnOU6Oi,other
@Barb_Drummond Flood defences are planned to be a key part of the scheme but agree - could well be something else to throw a spanner in the works. Particularly after Secretary of State revoked planning permission for the caravan club to move to Clanage Rd on flooding grounds,other
